Nummer;Name mit Ort;Name ohne Ort;Ort;Tarifzone 1 ;Tarifzone 2;Tarifzone 3;WGS84_X;WGS84_Y
de:14628:1462;Reichstädt Gemeindeamt;Gemeindeamt;Reichstädt (Kr PIR);0600;;;13,634473;50,879678
de:14628:1463;Reichstädt Gasthaus Zur Linde;Gasthaus Zur Linde;Reichstädt (Kr PIR);0600;;;13,624033;50,871607
de:14628:1464;Reichstädt Berndt;Berndt;Reichstädt (Kr PIR);0600;;;13,619402;50,865082
de:14628:1465;Reichstädt Oberdorf;Oberdorf;Reichstädt (Kr PIR);0600;;;13,617330;50,857353
de:14628:1466;Reichstädt Wendeplatz;Wendeplatz;Reichstädt (Kr PIR);0600;;;13,608532;50,849743
de:14628:1467;Reichstädt Schule;Schule;Reichstädt (Kr PIR);0600;;;13,637326;50,88443
de:14628:1468;Ulberndorf Alte Straße;Alte Straße;Ulberndorf;0609;;;13,674700;50,876465
de:14628:1469;Ulberndorf An der Niedermühle;An der Niedermühle;Ulberndorf;0609;;;13,676529;50,8815
de:14628:1472;Ulberndorf Ärztehaus;Ärztehaus;Ulberndorf;0609;;;13,677229;50,879602
de:14628:1473;Ulberndorf Bahnhof;Bahnhof;Ulberndorf;0600;;;13,671785;50,874007
de:14628:1475;Reinholdshain Tankstelle;Tankstelle;Reinholdshain (Kr PIR);0606;;;13,696742;50,897677
de:14628:1477;Reinholdshain Brücke;Brücke;Reinholdshain (Kr PIR);0606;;;13,702979;50,902648
de:14628:1478;Reinholdshain Mitte;Mitte;Reinholdshain (Kr PIR);0606;;;13,699624;50,896386
de:14628:1479;Reinholdshain Oberdorf;Oberdorf;Reinholdshain (Kr PIR);0606;;;13,707071;50,889741
de:14628:1480;Reinholdshain Kindergarten;Kindergarten;Reinholdshain (Kr PIR);0606;;;13,703537;50,894935
de:14628:1481;Reinholdshain Schule;Schule;Reinholdshain (Kr PIR);0606;;;13,702156;50,903837
de:14628:1500;Obercarsdorf Bahnhof;Bahnhof;Obercarsdorf;0605;;;13,665417;50,860389
de:14628:1501;Obercarsdorf Bahnbrücke;Bahnbrücke;Obercarsdorf;0605;;;13,666142;50,850058
de:14628:1502;Obercarsdorf Schule;Schule;Obercarsdorf;0605;;;13,661039;50,861503
de:14628:1510;Ammelsdorf Wendeplatz;Wendeplatz;Ammelsdorf;0635;;;13,630961;50,806334
de:14628:1511;Ammelsdorf Oberdorf;Oberdorf;Ammelsdorf;0635;;;13,639376;50,808428
de:14628:1516;Hennersdorf Erbgericht;Erbgericht;Hennersdorf (b Dippoldiswalde);0634;0635;;13,617025;50,828832
de:14628:1517;Hennersdorf Abzw. Ammelsdorf;Abzweig Ammelsdorf;Hennersdorf (b Dippoldiswalde);0635;;;13,630489;50,819682
de:14628:1518;Hennersdorf Schule;Schule;Hennersdorf (b Dippoldiswalde);0635;;;13,621565;50,826288
de:14628:1520;Sadisdorf Mitte;Mitte;Sadisdorf;0605;;;13,635579;50,841051
de:14628:1521;Sadisdorf Abzw Reichstädt;Abzw Reichstädt;Sadisdorf;0605;0634;0635;13,630300;50,839507
de:14628:1531;Schmiedeberg Pöbeltal;Pöbeltal;Schmiedeberg (Osterzgeb);0605;0635;;13,666788;50,828347
de:14628:1532;Schmiedeberg Naundorf Stadion;Naundorf Stadion;Schmiedeberg (Osterzgeb);0605;;;13,669574;50,843968
de:14628:1533;Schmiedeberg Mitte;Mitte;Schmiedeberg (Osterzgeb);0605;;;13,675482;50,838049
de:14628:1534;Schmiedeberg Ziegengasse;Ziegengasse;Schmiedeberg (Osterzgeb);0605;;;13,681254;50,83312
de:14628:1535;Schmiedeberg Buschmühle;Buschmühle;Schmiedeberg (Osterzgeb);0636;0605;;13,689944;50,826504
de:14628:1538;Dönschten Unterdorf;Unterdorf;Dönschten;0636;;;13,703519;50,824337
de:14628:1539;Dönschten Oberdorf;Oberdorf;Dönschten;0636;;;13,714243;50,821447
de:14628:1544;Bärenfels Mühle;Mühle;Bärenfels;0636;;;13,677789;50,797471
de:14628:1545;Bärenfels Parkplatz;Parkplatz;Bärenfels;0636;;;13,674216;50,795131
de:14628:1546;Bärenfels Felsenburg;Felsenburg;Bärenfels;0636;;;13,674643;50,79321
de:14628:1547;Bärenfels Waldheimat;Waldheimat;Bärenfels;0636;;;13,678036;50,788918
de:14628:1548;Schönfeld Wilde Weißeritz;Wilde Weißeritz;Schönfeld (Kr PIR);0635;;;13,634591;50,77988
de:14628:1561;Schönfeld Hauptstraße;Hauptstraße;Schönfeld (Kr PIR);0635;;;13,647588;50,786556
de:14628:1562;Schönfeld Mitte;Mitte;Schönfeld (Kr PIR);0635;;;13,643805;50,784236
de:14628:1569;Schönfeld Am Rennberg;Am Rennberg (Schmiede);Schönfeld (Kr PIR);0635;;;13,650655;50,78947
de:14628:1600;Malter Dippoldiswalder Straße;Dippoldiswalder Straße;Malter;0600;;;13,664515;50,915582
de:14628:1601;Malter Bad;Bad;Malter;0600;;;13,655919;50,920621
de:14628:1602;Seifersdorf/DW Gh. Anglerheim;Gasthof Anglerheim;Seifersdorf (Kr PIR);0600;;;13,653320;50,926717
de:14628:1603;Paulsdorf Seeblick;Seeblick;Paulsdorf (Malter);0600;;;13,647369;50,917326
de:14628:1604;Paulsdorf Campingplatz;Campingplatz;Paulsdorf (Malter);0600;;;13,652524;50,913505
de:14628:1605;Malter Bahnhof;Bahnhof;Malter;0600;;;13,654555;50,923059
de:14628:1606;Paulsdorf Am Weidegut;Am Weidegut;Paulsdorf (Malter);0600;;;13,634846;50,913034
de:14628:1610;Seifersdorf/DW Schule;Schule;Seifersdorf (Kr PIR);0603;;;13,634281;50,929368
de:14628:1611;Seifersdf./DW Schule (Wendepl);Schule (Wendepl);Seifersdorf (Kr PIR);0603;;;13,634565;50,929373
de:14628:1613;Seifersdorf/DW Mitte;Mitte;Seifersdorf (Kr PIR);0603;;;13,638032;50,931266
de:14628:1614;Seifersdorf/DW Weißeritzbrücke;Weißeritzbrücke;Seifersdorf (Kr PIR);0603;;;13,648366;50,938294
de:14628:1615;Seifersdorf/DW Bahnhof;Bahnhof;Seifersdorf (Kr PIR);0603;;;13,647806;50,939759
de:14628:1620;Borlas Oberdorf;Oberdorf;Borlas;0603;;;13,606981;50,935923
de:14628:1621;Borlas Gasthof;Gasthof;Borlas;0603;;;13,611627;50,939428
de:14628:1622;Borlas Abzw Spechtritz;Abzw Spechtritz;Borlas;0603;;;13,617637;50,944918
de:14628:1629;Edle Krone Tharandter Straße;Edle Krone Tharandter Straße;Höckendorf b Dippol.;0602;0603;0616;13,583822;50,948133
de:14628:1630;Edle Krone Bahnhof;Edle Krone Bahnhof;Höckendorf b Dippol.;0602;0603;0616;13,583725;50,949869
de:14628:1631;Edle Krone Brücke;Edle Krone Brücke;Höckendorf b Dippol.;0602;0603;0616;13,582408;50,947154
de:14628:1632;Höckendorf Wendeplatz;Wendeplatz;Höckendorf b Dippol.;0603;;;13,588534;50,916047
de:14628:1633;Höckendorf Dippoldisw. Str;Dippoldiswalder Straße;Höckendorf b Dippol.;0603;;;13,589696;50,920499
de:14628:1635;Höckendorf Tharandter Str;Höckendorf Tharandter Straße;Höckendorf b Dippol.;0603;;;13,585685;50,930119
de:14628:1636;Höckendorf Abzw Borlas;Abzw Borlas;Höckendorf b Dippol.;0603;;;13,586363;50,936663
de:14628:1637;Edle Krone Bahnhofstraße;Edle Krone Bahnhofstraße;Höckendorf b Dippol.;0602;0603;0616;13,583893;50,947296
de:14628:1639;Höckendorf Mitte;Mitte;Höckendorf b Dippol.;0603;;;13,588751;50,924917
de:14628:1640;Ruppendorf Daheim;Daheim;Ruppendorf;0603;;;13,593218;50,911605
de:14628:1641;Ruppendorf Wendeplatz;Wendeplatz;Ruppendorf;0603;;;13,601527;50,907617
de:14628:1642;Ruppendorf Feuerwehr;Feuerwehr;Ruppendorf;0603;;;13,606481;50,906129
de:14628:1643;Ruppendorf Schule;Schule;Ruppendorf;0603;;;13,598891;50,90786
de:14628:1650;Paulshain;Paulshain;Paulshain;0603;;;13,620078;50,914868
de:14628:1660;Obercunnersdorf Wendepl;Wendeplatz;Obercunnersdorf (DW);0603;;;13,561604;50,917031
de:14628:1670;Beerwalde Wartehalle;Wartehalle;Beerwalde (Kr PIR);0600;;;13,582886;50,888723
de:14628:1671;Beerwalde Forsthaus;Forsthaus;Beerwalde (Kr PIR);0600;;;13,567655;50,878312
de:14628:1680;Pretzschendorf Böttcherei;Böttcherei;Pretzschendorf;0600;;;13,521149;50,881409
de:14628:1681;Pretzschendorf Sportplatz;Sportplatz;Pretzschendorf;0600;;;13,524044;50,878243
de:14628:1682;Pretzschendorf Schule;Schule;Pretzschendorf;0604;;;13,524930;50,874051
de:14628:1683;Pretzschendorf Mitte;Mitte;Pretzschendorf;0604;;;13,527114;50,873923
de:14628:1684;Pretzschendorf Th-Müntzer-Str;Thomas-Müntzer-Straße;Pretzschendorf;0604;;;13,536885;50,863007
de:14628:1685;Pretzschendorf Az Röthenbach;Abzw Röthenbach;Pretzschendorf;0604;;;13,537887;50,851128
de:14628:1690;Friedersdorf/Dippold. Oberdorf;Oberdorf;Friedersdorf (Kr PIR);0604;;;13,528702;50,845144
de:14628:1691;Friedersdorf/Dippold. Gasthaus;Gasthaus;Friedersdorf (Kr PIR);0604;;;13,522713;50,844378
de:14628:1695;Röthenbach Gasthof;Gasthof;Röthenbach b Dippold;0604;;;13,561954;50,853577
de:14628:1696;Röthenbach Landheim;Landheim;Röthenbach b Dippold;0604;;;13,558371;50,864107
de:14628:1697;Röthenbach Az Hartmannsdorf;Abzw Hartmannsdorf;Röthenbach b Dippold;0604;;;13,563102;50,852222
de:14628:1700;Hartmannsdorf Bobritzschtal;Bobritzschtal;Hartmannsdorf (Kr PIR);0604;0632;0634;13,541388;50,831115
de:14628:1701;Hartmannsdorf Unterdorf;Unterdorf;Hartmannsdorf (Kr PIR);0604;0634;;13,549374;50,831809
de:14628:1702;Hartmannsdorf Schule;Schule;Hartmannsdorf (Kr PIR);0604;0634;;13,558838;50,833796
de:14628:1703;Hartmannsdorf Oberdorf;Oberdorf;Hartmannsdorf (Kr PIR);0604;0634;;13,569479;50,827279
de:14628:1704;Hartmannsdorf Sportplatz;Sportplatz;Hartmannsdorf (Kr PIR);0604;0634;;13,577142;50,820928
de:14628:1705;Hartmannsdorf Neubau;Neubau;Hartmannsdorf (Kr PIR);0634;;;13,577152;50,814914
de:14628:1706;Hartmannsdorf Az Röthenbach;Abzweig Röthenbach (Gasthof);Hartmannsdorf (Kr PIR);0604;0634;;13,557033;50,830323
de:14628:1707;Hartmannsdorf Talsp. Lehnmühle;Talsperre Lehnmühle;Hartmannsdorf (Kr PIR);0634;;;13,597430;50,811994
de:14628:1710;Reichenau/DW Gasthof Kempe;Gasthof Kempe;Reichenau (Kr PIR);0634;;;13,565804;50,802723
de:14628:1711;Reichenau/Dippold. Wendeplatz;Wendeplatz;Reichenau (Kr PIR);0634;;;13,575827;50,793257
de:14628:1712;Reichenau/Dippoldiswalde Hufe;Hufe;Reichenau (Kr PIR);0634;;;13,569620;50,809927
de:14628:1713;Reichenau Az Weicheltmühle;Abzw Weicheltmühle;Reichenau (Kr PIR);0630;;;13,596695;50,780459
de:14628:1715;Reichenau/Dippold. Oberdorf;Oberdorf;Reichenau (Kr PIR);0634;;;13,588827;50,788864
de:14628:1720;Hermsdorf/E Buschhaus;Buschhaus;Hermsdorf/Erzgeb.;0630;;;13,611055;50,773753
de:14628:1721;Hermsdorf/E Busgarage;Busgarage;Hermsdorf/Erzgeb.;0630;;;13,623501;50,767125
de:14628:1722;Hermsdorf/E Kirchplatz;Kirchplatz;Hermsdorf/Erzgeb.;0630;;;13,630065;50,760615
de:14628:1723;Hermsdorf/E Mitteldorf;Mitteldorf;Hermsdorf/Erzgeb.;0630;;;13,632223;50,757465
de:14628:1724;Hermsdorf/E Oberdorf;Oberdorf;Hermsdorf/Erzgeb.;0630;;;13,643616;50,747299
de:14628:1725;Hermsdorf/E Schule (Wpl);Schule (Wendepl);Hermsdorf/Erzgeb.;0630;;;13,631342;50,759455
de:14628:1726;Neuhermsdorf;Neuhermsdorf;Neuhermsdorf/Hermsdf;0630;;;13,660555;50,735066
de:14628:1727;Hermsdorf/E Kammstr/Abzw;Kammstraße/Abzw Oberdorf;Hermsdorf/Erzgeb.;0630;;;13,640459;50,742111
de:14628:1738;Seyde Gasthaus (Berghof);Gasthaus (Berghof);Seyde;0630;;;13,656491;50,762409
de:14628:1750;Schellerhau Rotwasserhütte;Rotwasserhütte;Schellerhau;0630;;;13,682966;50,782077
de:14628:1751;Schellerhau Cafe Rotter;Cafe Rotter;Schellerhau;0630;;;13,685626;50,779135
de:14628:1752;Schellerhau Stephanshöhe;Hotel Stephanshöhe;Schellerhau;0630;;;13,690276;50,775966
de:14628:1753;Schellerhau Talblick;Talblick;Schellerhau;0630;;;13,693367;50,772433
de:14628:1754;Schellerhau Botanischer Garten;Oberer Gh/Botanischer Garten;Schellerhau;0630;;;13,699294;50,768148
de:14628:1755;Schellerhau Schneise 28;Schneise 28;Schellerhau;0630;;;13,711253;50,764126
de:14628:1760;Zinnwald Wendeplatz;Wendeplatz;Zinnwald-Georgenfeld;0630;;;13,761876;50,736311
de:14628:1761;Zinnwald Grenzsteinhof;Grenzsteinhof;Zinnwald-Georgenfeld;0630;;;13,757154;50,736949
de:14628:1762;Zinnwald Geisingstraße;Geisingstraße;Zinnwald-Georgenfeld;0630;;;13,771076;50,743211
de:14628:1770;Altenberg Bahnhof;Bahnhof;Altenberg (Erzgeb);0630;;;13,753592;50,76596
de:14628:1771;Altenberg Abzw Schellerhau;Abzw Schellerhau;Altenberg (Erzgeb);0630;;;13,734531;50,769562
de:14628:1772;Altenberg Pl des Bergmanns;Platz des Bergmanns;Altenberg (Erzgeb);0630;;;13,761203;50,763292
de:14628:1773;Altenberg Zinnwalder Straße;Zinnwalder Straße;Altenberg (Erzgeb);0630;;;13,763386;50,756894
de:14628:1774;Altenberg Siedlung;Siedlung;Altenberg (Erzgeb);0630;;;13,771211;50,762169
de:14628:1775;Altenberg Weg zum Kahleberg;Weg zum Kahleberg;Altenberg (Erzgeb);0630;;;13,731380;50,754092
de:14628:1776;Altenberg Rehefelder Straße;Rehefelder Straße;Altenberg (Erzgeb);0630;;;13,743670;50,758368
de:14628:1779;Zinnwald-Georgenfeld Zollhof;Zollhof;Zinnwald-Georgenfeld;0630;;;13,757084;50,74416
de:14628:1781;Rehefeld Grenzweg;Grenzweg;Rehefeld-Zaunhaus;0630;;;13,702403;50,728834
de:14628:1782;Rehefeld Gasthof;Gasthof;Rehefeld-Zaunhaus;0630;;;13,697586;50,732339
de:14628:1783;Rehefeld Herklotzmühle;Herklotzmühle;Rehefeld-Zaunhaus;0630;;;13,690249;50,741004
de:14628:1784;Rehefeld Abzw Neurehefeld;Abzw Neurehefeld;Rehefeld-Zaunhaus;0630;;;13,674327;50,731165
de:14628:1790;Kipsdorf Bahnhof;Bahnhof;Kipsdorf Kurort;0636;;;13,676834;50,806852
de:14628:1793;Waldbärenburg;Waldbärenburg;Waldbärenburg;0630;;;13,697344;50,788683
de:14628:1795;Oberbärenburg Zur Bobbahn;Zur Bobbahn;Oberbärenburg;0630;;;13,719209;50,790116
de:14628:1797;Oberbärenburg;Oberbärenburg;Oberbärenburg;0630;;;13,711861;50,794341
de:14628:1799;Geising Leitenhof;Leitenhof;Geising;0630;;;13,797100;50,755327
de:14628:1800;Geising Bahnhof;Bahnhof;Geising;0630;;;13,786430;50,760939
de:14628:1801;Geising Teplitzer Straße;Teplitzer Straße;Geising;0630;;;13,779193;50,748023
de:14628:1802;Geising Sandermühle;Sandermühle;Geising;0630;;;13,791378;50,769521
de:14628:1803;Geising Hartmannmühle;Hartmannmühle;Geising;0630;;;13,792276;50,778533
de:14628:1804;Geising Siedlung;Siedlung;Geising;0630;;;13,789066;50,75127
de:14628:1805;Geising Poststraße;Poststraße;Geising;0630;;;13,792407;50,757872
de:14628:1806;Löwenhain Abzw Fürstenau;Abzw Fürstenau;Löwenhain;0630;;;13,806046;50,755404
de:14628:1807;Löwenhain Feuerwehr (Schule);Feuerwehr (Schule);Löwenhain;0630;;;13,816256;50,760307
de:14628:1808;Löwenhain Unterdorf;Unterdorf;Löwenhain;0630;;;13,824973;50,76321
de:14628:1814;Liebenau/DW Bauernmuseum;Bauernmuseum;Liebenau b Dippoldis;0630;;;13,831516;50,798627
de:14628:1815;Liebenau/DW Alter Schulweg;Alter Schulweg;Liebenau b Dippoldis;0630;;;13,840708;50,794293
de:14628:1816;Liebenau/DW Linde;Linde;Liebenau b Dippoldis;0630;;;13,848335;50,789875
de:14628:1817;Liebenau/DW Dorfplatz;Dorfplatz;Liebenau b Dippoldis;0630;;;13,855996;50,786688
de:14628:1818;Liebenau/DW Höhe;Höhe;Liebenau b Dippoldis;0630;;;13,850683;50,779292
de:14628:1819;Liebenau/DW Oberdorf;Oberdorf;Liebenau b Dippoldis;0630;;;13,860420;50,784172
de:14628:1820;Fürstenwalde Kratzhammer;Kratzhammer;Fürstenwalde (Kr PIR);0630;;;13,853706;50,761803
de:14628:1821;Fürstenwalde Erbgericht;Erbgericht;Fürstenwalde (Kr PIR);0630;;;13,863905;50,759483
de:14628:1822;Fürstenwalde Oberdorf;Oberdorf;Fürstenwalde (Kr PIR);0630;;;13,873887;50,758154
de:14628:1830;Fürstenau  Wendeplatz;Wendeplatz;Fürstenau (Kr PIR);0630;;;13,834437;50,733385
de:14628:1831;Fürstenau Mitte;Mitte;Fürstenau (Kr PIR);0630;;;13,830894;50,739868
de:14628:1832;Fürstenau Niederdorf;Niederdorf;Fürstenau (Kr PIR);0630;;;13,831372;50,744877
de:14628:1835;Gottgetreu;Gottgetreu;Gottgetreu;0630;;;13,855850;50,74146
de:14628:1837;Müglitz Abzw Fürstenau;Abzw Fürstenau;Müglitz;0630;;;13,860733;50,745284
de:14628:1850;Falkenhain Abzw Johnsbach;Abzw Johnsbach;Falkenhain (Kr PIR);0636;;;13,737471;50,814064
de:14628:1851;Falkenhain Kindergarten (Wendeplatz);Kindergarten (Wendeplatz);Falkenhain (Kr PIR);0636;;;13,729762;50,816247
de:14628:1855;Waldidylle;Waldidylle;Waldidylle;0630;;;13,730322;50,800326
de:14628:1860;Bärenstein Markt;Markt;Bärenstein (Kr PIR);0630;;;13,799145;50,800839
de:14628:1861;Bärenstein Kalkberg;Kalkberg;Bärenstein (Kr PIR);0630;;;13,806400;50,799163
de:14628:1863;Bärenstein Huthaus;Huthaus;Bärenstein (Kr PIR);0630;;;13,810786;50,795562
de:14628:1865;Bärenstein Bahnhof;Bahnhof;Bärenstein (Kr PIR);0630;;;13,794770;50,809223
de:14628:1866;Bärenstein Bärenklau;Bärenklau;Bärenstein (Kr PIR);0630;;;13,782796;50,815223
de:14628:1868;Bärenstein Bahnhofstraße;Bahnhofstraße;Bärenstein (Kr PIR);0630;;;13,794061;50,806995
de:14628:1870;Lauenstein Bahnhof;Bahnhof;Lauenstein (Sachs);0630;;;13,814207;50,786465
de:14628:1871;Lauenstein Talstraße;Talstraße;Lauenstein (Sachs);0630;;;13,816329;50,785236
de:14628:1872;Lauenstein Schule;Schule;Lauenstein (Sachs);0630;;;13,823917;50,78563
de:14628:1874;Lauenstein Schützenhaus;Schützenhaus;Lauenstein (Sachs);0630;;;13,825539;50,783932
de:14628:1876;Lauenstein Teplitzer Straße;Teplitzer Straße;Lauenstein (Sachs);0630;;;13,831891;50,782107
de:14628:1910;Dittersdorf/DW Wendeplatz;Wendeplatz;Dittersdorf (Kr PIR);0630;;;13,802943;50,837209
de:14628:1911;Dittersdorf/DW Mitte;Mitte;Dittersdorf (Kr PIR);0630;;;13,805448;50,834805
de:14628:1912;Dittersdorf/DW Schule;Schule;Dittersdorf (Kr PIR);0630;;;13,805904;50,827481
de:14628:1918;Börnchen Wendeplatz;Wendeplatz;Börnchen b Bärnstein;0630;;;13,811786;50,817743
de:14628:1920;Bärenhecke Bahnhof;Bahnhof;Bärenhecke;0630;;;13,770600;50,82893
de:14628:1921;Bärenhecke Abzw Johnsbach;Abzw Johnsbach;Bärenhecke;0630;;;13,772497;50,8258
de:14628:1922;Bärenhecke Bahnbrücke;Bahnbrücke;Bärenhecke;0630;;;13,769874;50,835252
de:14628:1930;Johnsbach Wendeplatz;Wendeplatz;Johnsbach (Sachs);0630;;;13,747902;50,829281
de:14628:1931;Johnsbach Oberdorf;Oberdorf;Johnsbach (Sachs);0630;;;13,742002;50,825594
de:14628:1932;Johnsbach Niederdorf;Niederdorf;Johnsbach (Sachs);0630;;;13,740016;50,835548
de:14628:1939;Glashütte Stadtbad;Stadtbad;Glashütte (Sachs);0638;;;13,756772;50,845492
de:14628:1940;Glashütte Bahnhof/Busbahnhof;Bahnhof/Busbahnhof;Glashütte (Sachs);0638;;;13,782035;50,850754
de:14628:1941;Glashütte Sportplatz;Sportplatz;Glashütte (Sachs);0638;;;13,767218;50,851357
de:14628:1942;Glashütte Turnhalle;Turnhalle;Glashütte (Sachs);0638;;;13,785369;50,854003
de:14628:1943;Glashütte Abzw Dittersdorf;Abzw Dittersdorf;Glashütte (Sachs);0638;;;13,791417;50,85284
de:14628:1944;Glashütte Abzw Rückenhain;Abzw Rückenhain;Glashütte (Sachs);0638;;;13,794407;50,85452
de:14628:1945;Glashütte Berufsschule;Berufsschule;Glashütte (Sachs);0638;;;13,772798;50,844593
de:14628:1946;Glashütte Altenberger Straße;Altenberger Straße;Glashütte (Sachs);0638;;;13,763699;50,84278
de:14628:1948;Glashütte M-Großmann-Platz;M-Großmann-Platz;Glashütte (Sachs);0638;;;13,772706;50,852281
de:14628:1949;Glashütte Folgenhang;Folgenhang;Glashütte (Sachs);0638;;;13,765050;50,855633
de:14628:1950;Schlottwitz Bf Oberschlottwitz;Bf Oberschlottwitz;Schlottwitz;0638;;;13,814400;50,870492
de:14628:1951;Schlottwitz Neue Mittelstraße;Neue Mittelstraße;Schlottwitz;0638;;;13,815203;50,873986
de:14628:1952;Schlottwitz Platz des Friedens;Platz des Friedens;Schlottwitz;0638;;;13,813008;50,882578
de:14628:1953;Niederschlottwitz Hp;Hp Niederschlottwitz;Schlottwitz;0638;0719;;13,810978;50,890341
de:14628:1954;Schlottwitz Firma Graf;Firma Graf;Schlottwitz;0638;0719;;13,811980;50,900035
de:14628:1955;Luchau;Luchau;Luchau;0639;;;13,737287;50,865652
de:14628:1956;Luchau Abzweig Cunnersdorf;Abzweig Cunnersdorf;Luchau;0639;;;13,753383;50,860763
de:14628:1957;Luchau Bretthäusel;Bretthäusel;Luchau;0630;;;13,743260;50,843744
de:14628:1958;Schlottwitz Cunnersdorfer Str;Cunnersdorfer Straße;Schlottwitz;0638;;;13,811229;50,887281
de:14628:1960;Reinhardtsgrimma Schule;Schule;Reinhardtsgrimma;0607;0608;;13,754415;50,892401
de:14628:1961;Reinhardtsgrimma Buschhaus;Buschhaus;Reinhardtsgrimma;0607;0608;;13,778956;50,897801
de:14628:1962;Reinh.gr. Az Hirschbachmühle;Abzw Hirschbachmühle;Reinhardtsgrimma;0607;0608;;13,768935;50,907213
de:14628:1963;Reinhardtsgrimma Neue Häuser;Neue Häuser;Reinhardtsgrimma;0607;0608;;13,768713;50,893111
de:14628:1970;Oberfrauendorf Wendeplatz;Wendeplatz;Oberfrauendorf;0600;0630;;13,697533;50,854154
de:14628:1971;Oberfrauendorf Am Kohlberg;Am Kohlberg;Oberfrauendorf;0600;0630;;13,700061;50,856095
de:14628:1972;Oberfrauendorf Gasthof;Gasthof;Oberfrauendorf;0600;0630;;13,704020;50,863023
de:14628:1973;Oberfrauendorf Alte Schule;Alte Schule;Oberfrauendorf;0600;0630;;13,708359;50,869405
de:14628:1978;Niederfrauendorf Wendeplatz;Wendeplatz;Niederfrauendorf;0606;0639;;13,723657;50,877019
de:14628:1979;Niederfrauendorf Schmiedeb Str;Schmiedeberger Str;Niederfrauendorf;0600;0630;;13,717382;50,872527
de:14628:1980;Hausdorf/Dippold. Wendeplatz;Wendeplatz;Hausdorf b Dippoldis;0614;0608;;13,786359;50,906624
de:14628:1981;Hausdorf/Dippold. Niederdorf;Niederdorf;Hausdorf b Dippoldis;0614;0608;;13,788328;50,910513
de:14628:1983;Hausdorf/Dippold. Ziegeleigut;Ziegeleigut;Hausdorf b Dippoldis;0614;0608;;13,784578;50,902075
de:14628:1985;Cunnersdorf bei Glashütte;Cunnersdorf bei Glashütte;Cunnersdorf b Glash.;0638;0607;;13,781311;50,87422
de:14628:1986;Cunnersdorf Am Gründel;Am Gründel;Cunnersdorf b Glash.;0638;0607;;13,780305;50,877661
de:14628:1987;Cunnersdorf Oberdorf;Oberdorf;Cunnersdorf b Glash.;0638;0607;;13,778946;50,870687
de:14628:1990;Hirschbach Hermsdorfer Straße;Hermsdorfer Straße;Hirschbach b Dippol.;0607;;;13,745698;50,908255
de:14628:1991;Hirschbach Wartehalle;Wartehalle;Hirschbach b Dippol.;0607;;;13,744517;50,907095
de:14628:1992;Hirschbach Oberdorf;Oberdorf;Hirschbach b Dippol.;0607;;;13,738242;50,907351
de:14628:1996;Hermsdorf am Wilisch;Hermsdorf am Wilisch;Hermsdorf am Wilisch;0607;;;13,734504;50,92268
de:14628:3000;Graupa Borsbergstraße;Borsbergstraße;Graupa;0708;;;13,907343;50,995562
de:14628:3001;Graupa Tiefer Grund;Tiefer Grund;Graupa;0708;;;13,912245;51,000094
